"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2013,4,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"64","64","1024","128","1024","128",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","FPO","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"27","27","587","24","587","24",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"59","59","1399","58","1399","58",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","580","20","580","20",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","FPO","NK","NK","NK","NK",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","1522","26","1522","26",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","207","10","207","10",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","150","8","150","8",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","120","6","120","6",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"85","85","1703","85","1703","85",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","200","10","200","10",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","150","8","150","8",NA,NA,NA,"N"
"Sweden",2013,4,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","528","24","528","24",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"31","31","3317","124","3317","124",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","792","18","792","18",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","72","4","72","4",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","DEF","90D110","GNS_DEF_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","2","535","20","214","8",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"49","49","4434","210","4434","210",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","605","16","605","16",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","576","24","576","24",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"66","66","6554","299","6554","299",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","3136","154","3136","154",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"52","52","3115","290","3115","290",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","1265","58","1265","58",NA,NA,NA,"N"
"Sweden",2013,4,"VL0812","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","450","63","450","63",NA,NA,NA,"N"
"Sweden",2013,4,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","294","19","294","19",NA,NA,NA,"N"
"Sweden",2013,4,"VL1218","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","15","3000","585","3000","585",NA,NA,NA,"N"
"Sweden",2013,4,"VL1218","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"33","26","13530","3498","10660","2756",NA,NA,NA,"N"
"Sweden",2013,4,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.30",NA,"NGI","T90",NA,"1","1","292","133","292","133",NA,NA,NA,"N"
"Sweden",2013,4,"VL1824","TM","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","522","124","522","124",NA,NA,NA,"N"
"Sweden",2013,4,"VL1824","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"52","37","19136","4940","13616","3515",NA,NA,NA,"N"
"Sweden",2013,4,"VL1824","TM","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","4176","992","4176","992",NA,NA,NA,"N"
"Sweden",2013,4,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","2","2984","1408","1492","704",NA,NA,NA,"N"
"Sweden",2013,4,"VL2440","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"44","34","32340","11968","24990","9248",NA,NA,NA,"N"
"Sweden",2013,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","10","3300","3495","2200","2330",NA,NA,NA,"N"
"Sweden",2013,4,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"30","19","90000","25380","57000","16074",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"0","0","15","0","15","0",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"121","121","3690","106","3690","106",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"23","23","908","19","908","19",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","60","4","60","4",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"22","22","560","13","560","13",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","DFN","NK","NK","NK","NK",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","37","1","37","1",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","126","0","126","0",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","256","0","256","0",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","36","0","36","0",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","NO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","260","13","260","13",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","NO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","97","5","97","5",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","NO","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"0","0","10","0","10","0",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"27","27","547","27","547","27",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","NO","NK","NK","NK","NK",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","287","14","287","14",NA,NA,NA,"N"
"Sweden",2014,1,"VL0008","PGP","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"59","59","944","118","944","118",NA,NA,NA,"N"
"Sweden",2014,1,"VL0812","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","15","1605","60","1605","60",NA,NA,NA,"N"
"Sweden",2014,1,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","1760","80","1760","80",NA,NA,NA,"N"
"Sweden",2014,1,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"26","26","2676","138","2676","138",NA,NA,NA,"N"
"Sweden",2014,1,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","783","39","783","39",NA,NA,NA,"N"
"Sweden",2014,1,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","516","40","516","40",NA,NA,NA,"N"
"Sweden",2014,1,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","882","93","882","93",NA,NA,NA,"N"
"Sweden",2014,1,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","9","4920","1272","3690","954",NA,NA,NA,"N"
"Sweden",2014,1,"VL1824","TM","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","1044","248","1044","248",NA,NA,NA,"N"
"Sweden",2014,1,"VL1824","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"59","43","21712","5605","15824","4085",NA,NA,NA,"N"
"Sweden",2014,1,"VL1824","TM","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","3654","868","3654","868",NA,NA,NA,"N"
"Sweden",2014,1,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"61","50","45506","21472","37300","17600",NA,NA,NA,"N"
"Sweden",2014,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"57","45","24385","14178","20200","11265",NA,NA,NA,"N"
"Sweden",2014,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"23","15","33535","12751","21720","8269",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"238","238","7291","260","7291","260",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","400","10","400","10",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","324","18","324","18",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","44","1","44","1",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","GNS","DEF","32D90","GNS_DEF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","240","6","240","6",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"438","438","13695","394","13695","394",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"112","112","3924","130","3924","130",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"50","50","1001","59","1001","59",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"245","245","7314","220","7314","220",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"310","310","10962","229","10962","229",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","25","0","25","0",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","44","1","44","1",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","132","0","132","0",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"53","53","1416","2","1416","2",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","117","0","117","0",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"68","68","1738","1","1738","1",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","160","8","160","8",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"30","30","600","30","600","30",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","200","10","200","10",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","96","12","96","12",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","15","240","30","240","30",NA,NA,NA,"N"
"Sweden",2014,2,"VL0008","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","96","12","96","12",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"22","22","2048","106","2048","106",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","440","12","440","12",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"23","23","2301","109","2301","109",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","15","1605","60","1605","60",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","1","105","33","35","11",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"99","99","10271","413","10271","413",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"26","26","2114","168","2114","168",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"46","46","4820","214","4820","214",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"220","219","29775","1546","29572","1540",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","4176","208","4176","208",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"26","26","2496","312","2496","312",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"19","19","1824","228","1824","228",NA,NA,NA,"N"
"Sweden",2014,2,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"23","23","1561","157","1561","157",NA,NA,NA,"N"
"Sweden",2014,2,"VL1218","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","2088","152","2088","152",NA,NA,NA,"N"
"Sweden",2014,2,"VL1218","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"32","28","9498","799","8298","731",NA,NA,NA,"N"
"Sweden",2014,2,"VL1218","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","5","1764","192","1470","160",NA,NA,NA,"N"
"Sweden",2014,2,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","3087","326","2940","310",NA,NA,NA,"N"
"Sweden",2014,2,"VL1218","DTS","PTM","SPF","32D90","PTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","3675","394","3528","378",NA,NA,NA,"N"
"Sweden",2014,2,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"71","59","29110","7526","24190","6254",NA,NA,NA,"N"
"Sweden",2014,2,"VL1824","TM","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","392","93","392","93",NA,NA,NA,"N"
"Sweden",2014,2,"VL1824","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"67","60","24656","6365","22080","5700",NA,NA,NA,"N"
"Sweden",2014,2,"VL1824","TM","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","4828","1147","4828","1147",NA,NA,NA,"N"
"Sweden",2014,2,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"45","39","33570","15840","29094","13728",NA,NA,NA,"N"
"Sweden",2014,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"92","75","66603","27633","53146","21785",NA,NA,NA,"N"
"Sweden",2014,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"97","68","202245","65009","149165","47102",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"155","155","4524","167","4524","167",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"21","21","827","21","827","21",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","90","5","90","5",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"801","801","26954","798","26954","798",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"125","125","4052","165","4052","165",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"29","29","538","32","538","32",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"224","224","6541","226","6541","226",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"331","331","11230","230","11230","230",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","270","18","270","18",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"61","61","2196","61","2196","61",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","290","0","290","0",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"149","149","4772","60","4772","60",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"46","46","1702","46","1702","46",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"24","24","520","0","520","0",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","260","13","260","13",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","NO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","407","20","407","20",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"45","45","907","45","907","45",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","407","20","407","20",NA,NA,NA,"N"
"Sweden",2014,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","128","16","128","16",NA,NA,NA,"N"
"Sweden",2014,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"36","36","2178","232","2178","232",NA,NA,NA,"N"
"Sweden",2014,3,"VL0812","DFN","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","802","30","802","30",NA,NA,NA,"N"
